@relation d159-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea33+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R33

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute class {1,2} 

@data
0.55018,0.32222,0.704509,0.67775,0.73011,0.875,0.805611,0.76628,0.291035,0.38272,0.28785,0.030385,0,0,0.052632,0.124999,0,0.090909,0,0.199996,0.300006,0.285717,0,0,0.857139,0.166669,0,0.1,0.142858,0.285717,0,0,2
0.533154,0.066667,0.681804,0.26343,0.73011,0.70833,0.774813,0.67324,0.330692,0.79012,0.33389,0.95192,0,0,0.105263,0.124999,0,0.090909,0,0.199996,0.300006,0.285717,0,0,0.714307,0.166669,0,0.1,0.142858,0.285717,0,0,2
0.532263,0.11111,0.702506,0.4578,0.673298,0.83333,0.840491,0.55665,0.300558,0.91358,0.3343,0.95962,0,0,0.105263,0.124999,0,0.090909,0,0.199996,0.300006,0.285717,0,0,0.714307,0.166669,0,0,0.142858,0.285717,0.333326,0,2
0.5233,0.32222,0.705403,0.67775,0.656251,0.875,0.831878,0.76628,0.302931,0.38272,0.33451,0.030385,0,0,0.105263,0.124999,0.166669,0.090909,0,0.199996,0.300006,0.142858,0,0,0.714307,0.166669,0,0,0.142858,0.285717,0.333326,0,2
0.525984,0.32222,0.712081,0.67775,0.676134,0.875,0.83096,0.76628,0.297388,0.38272,0.33451,0.030385,0,0,0.105263,0.124999,0.166669,0.090909,0,0.399992,0.300006,0.142858,0,0,0.714307,0.166669,0,0,0.142858,0.142858,0.333326,0,2
0.456991,0.42222,0.671561,0.63427,0.707381,0.58333,0.787896,0.67707,0.348132,0.45679,0.38213,0.031923,0,0,0.105263,0.187502,0.166669,0.090909,0,0.399992,0.300006,0.142858,0,0,0.714307,0.166669,0,0,0.142858,0,0.333326,0,2
0.488358,0.32222,0.68314,0.67775,0.647722,0.875,0.781436,0.76628,0.329894,0.38272,0.38199,0.030385,0,0,0.105263,0.187502,0.166669,0.090909,0,0.399992,0.300006,0.142858,0.199996,0,0.571446,0.166669,0,0,0.142858,0,0.333326,0,2
0.477602,0.066667,0.675126,0.26343,0.639204,0.70833,0.856808,0.67324,0.321967,0.79012,0.3835,0.95192,0,0,0.105263,0.187502,0.166669,0,0,0.399992,0.300006,0.142858,0.199996,0,0.714307,0.166669,0,0,0.142858,0,0.333326,0,2
0.431002,0.11111,0.643276,0.4578,0.633522,0.83333,0.82649,0.55665,0.34893,0.91358,0.38497,0.95962,0,0,0.105263,0.187502,0.166669,0,0,0.199996,0.300006,0.142858,0.199996,0,0.714307,0.166669,0,0,0.285717,0,0.333326,0,2
0.431002,0.11111,0.646842,0.42967,0.630686,0.79167,0.836674,0.60482,0.343376,0.69136,0.38516,0.067885,0,0,0.052632,0.250003,0.166669,0,0,0.199996,0.300006,0.142858,0.199996,0,0.714307,0.166669,0,0,0.285717,0,0.333326,0,2
0.413086,0.066667,0.63704,0.26343,0.62784,0.70833,0.783375,0.67324,0.368753,0.79012,0.38503,0.95192,0.125001,0,0.052632,0.250003,0.166669,0,0,0.199996,0.300006,0,0.199996,0,0.714307,0.166669,0,0,0.285717,0,0.333326,0,2
0.392475,0.11111,0.600968,0.41688,0.616475,0.875,0.774222,0.4532,0.394929,1,0.43088,0.95577,0.125001,0,0.052632,0.250003,0.166669,0,0,0.199996,0.400008,0,0.199996,0,0.571446,0.166669,0,0,0.285717,0,0.333326,0,2
0.392475,0.4,0.600968,0.85422,0.616475,0.041667,0.774222,1,0.394929,0.061728,0.43088,0.040385,0.125001,0,0.052632,0.250003,0.166669,0,0,0.199996,0.400008,0,0.199996,0,0.571446,0.166669,0,0,0.285717,0,0.333326,0,2
0.392475,0.81111,0.597403,0.95141,0.619322,0.041667,0.764048,0.89765,0.400473,0.037037,0.43069,0.006731,0.125001,0,0.105263,0.187502,0.166669,0,0,0.199996,0.400008,0,0.199996,0,0.571446,0.166669,0,0,0.285717,0,0.333326,0,2
0.37545,1,0.578263,1,0.616475,0.66667,0.743424,0.98522,0.434575,0.037037,0.47692,0.0025,0.125001,0,0.105263,0.250003,0.166669,0,0,0.199996,0.400008,0,0.199996,0,0.428584,0.166669,0,0,0.285717,0,0.333326,0,2
0.381719,0.11111,0.593622,0.4578,0.559653,0.83333,0.766415,0.55665,0.413954,0.91358,0.47742,0.95962,0.125001,0,0.105263,0.250003,0.166669,0,0,0.199996,0.400008,0,0.199996,0,0.285717,0.166669,0,0,0.285717,0,0.666653,0,2
0.384413,0.71111,0.605427,0.81074,0.588064,0,0.699819,0.7006,0.417125,0.098765,0.47583,0.0275,0.125001,0,0.105263,0.250003,0.166669,0.090909,0,0.199996,0.400008,0,0.199996,0,0.285717,0.166669,0,0,0.142858,0,0.666653,0,2
0.432795,0.32222,0.626355,0.67775,0.548299,0.875,0.721351,0.76628,0.392545,0.38272,0.47444,0.030385,0.125001,0,0.105263,0.250003,0.166669,0.090909,0,0.199996,0.400008,0.142858,0.199996,0,0.142858,0.166669,0,0,0.142858,0,0.666653,0,2
0.505384,0.42222,0.683808,0.63427,0.52557,0.58333,0.752955,0.67707,0.349718,0.45679,0.42721,0.031923,0.125001,0,0.105263,0.250003,0.166669,0.090909,0,0.199996,0.300006,0.142858,0.199996,0,0.142858,0.166669,0,0,0.142858,0.142858,0.666653,0,2
0.552864,0.11111,0.714085,0.4578,0.485794,0.83333,0.741812,0.55665,0.316413,0.91358,0.37946,0.95962,0.250001,0,0.105263,0.187502,0.166669,0.090909,0,0.199996,0.300006,0.142858,0.199996,0,0.142858,0.166669,0,0,0.142858,0.142858,0.666653,0,2
0.5699,0.7,0.735691,0.80563,0.491477,0.25,0.75769,0.44335,0.29659,0.39506,0.3776,0,0.250001,0,0.105263,0.187502,0.166669,0.090909,0,0.199996,0.300006,0.142858,0.199996,0,0.285717,0,0,0,0.142858,0.142858,0.666653,0,2
0.645161,0.066667,0.799822,0.26343,0.488641,0.70833,0.788375,0.67324,0.248218,0.79012,0.33036,0.95192,0.250001,0,0.105263,0.187502,0.166669,0.090909,0,0.399992,0.2,0.142858,0.199996,0,0.285717,0,0,0,0.142858,0.142858,0.666653,0,2
0.669358,0.066667,0.817184,0.26343,0.488641,0.70833,0.776477,0.67324,0.218084,0.79012,0.28441,0.95192,0.250001,0,0.052632,0.187502,0.166669,0.090909,0,0.399992,0.2,0.142858,0.199996,0,0.285717,0,0,0.1,0.142858,0.142858,0.666653,0,2
0.663088,0.11111,0.801825,0.41688,0.545453,0.875,0.753496,0.4532,0.238695,1,0.28391,0.95577,0.250001,0,0.052632,0.187502,0.166669,0.090909,0,0.399992,0.2,0.142858,0.199996,0,0.428584,0,0,0.1,0.142858,0.142858,0.333326,0,2
0.50372,0.4,0.582168,0.85422,0.544712,0.041667,0.134256,1,0.413072,0.061728,0.11835,0.040385,0.500013,0,0.052632,0.0625,0,0.454554,0,0,0,0,0,0.142858,0,0.166669,0,0,0.857139,0.142858,0.333326,0,1
0.50372,0.7,0.582168,0.80563,0.544712,0.25,0.134256,0.44335,0.413072,0.39506,0.11835,0,0.500013,0,0.052632,0.0625,0,0.454554,0,0,0,0,0,0.142858,0,0.166669,0,0,0.857139,0.142858,0.333326,0,1
0.435146,0.42222,0.50733,0.63427,0.578754,0.58333,0.094764,0.67707,0.461906,0.45679,0.17361,0.031923,0.500013,0,0.052632,0.0625,0,0.454554,0,0,0.1,0,0,0.142858,0,0.166669,0,0,0.857139,0,0.333326,0,1
0.480017,0.11111,0.546775,0.42967,0.519179,0.79167,0.08084,0.60482,0.423918,0.69136,0.11776,0.067885,0.625016,0,0.052632,0,0,0.454554,0,0,0.1,0,0,0.142858,0,0.166669,0,0,0.857139,0,0.333326,0,1
0.501186,0.11111,0.566209,0.44757,0.485138,0.66667,0.052116,0.5156,0.419403,0.82716,0.1159,0.065,0.749993,0,0.052632,0,0,0.454554,0,0,0.1,0,0,0.142858,0,0.166669,0,0,0.714307,0,0.333326,0,1
0.497794,0.45556,0.548813,0.76982,0.468112,1,0.079159,0,0.404032,0.50617,0.11568,0,0.749993,0,0,0,0,0.454554,0,0,0.2,0,0,0.142858,0,0.166669,0,0,0.714307,0,0.333326,0,1
0.497794,0.45556,0.548813,0.76982,0.468112,1,0.079159,0,0.404032,0.50617,0.11568,0,0.749993,0,0,0,0,0.454554,0,0,0.2,0,0,0.142858,0,0.166669,0,0,0.714307,0,0.333326,0,1
0.518115,0.42222,0.562146,0.63427,0.480873,0.58333,0.146899,0.67707,0.384135,0.45679,0.11582,0.031923,0.625016,0,0,0,0,0.454554,0,0,0.2,0,0,0.142858,0,0.166669,0,0,0.714307,0.142858,0.333326,0,1
0.494413,0.42222,0.542135,0.63427,0.506407,0.58333,0.132103,0.67707,0.417598,0.45679,0.16981,0.031923,0.625016,0,0,0.0625,0,0.454554,0,0,0.2,0,0,0.142858,0,0.166669,0,0,0.571446,0.142858,0.333326,0,1
0.535892,0.45556,0.574913,0.76982,0.485138,1,0.171115,0,0.393175,0.50617,0.1681,0,0.625016,0,0,0.0625,0,0.454554,0,0,0.2,0,0,0.142858,0,0.166669,0,0,0.428584,0.285717,0.333326,0,1
0.506264,0.45556,0.517483,0.76982,0.45534,1,0.253855,0,0.413975,0.50617,0.2235,0,0.625016,0,0,0.0625,0,0.363643,0,0,0.300006,0,0,0.142858,0,0.166669,0,0,0.428584,0.285717,0.333326,0,1
0.484247,0.7,0.47136,0.80563,0.519179,0.25,0.19432,0.44335,0.470043,0.39506,0.22494,0,0.625016,0,0,0.0625,0,0.363643,0,0,0.300006,0,0,0.285717,0,0.166669,0,0,0.428584,0.285717,0,0,1
0.507112,0.066667,0.493409,0.26343,0.561738,0.70833,0.260916,0.67324,0.443815,0.79012,0.22508,0.95192,0.500013,0,0,0.0625,0,0.363643,0,0.199996,0.300006,0,0,0.285717,0,0.166669,0,0,0.428584,0.285717,0,0,1
0.506264,0.7,0.491371,0.80563,0.591526,0.25,0.218536,0.44335,0.449243,0.39506,0.22509,0,0.500013,0,0,0.0625,0,0.363643,0,0.199996,0.300006,0,0,0.285717,0,0.166669,0,0.1,0.285717,0.285717,0,0,1
0.506264,0.7,0.489923,0.80563,0.600033,0.25,0.199902,0.44335,0.471859,0.39506,0.27677,0,0.500013,0,0.052632,0.0625,0,0.363643,0,0.199996,0.300006,0,0,0.285717,0,0,0,0.1,0.285717,0.285717,0,0,1
0.559594,0.066667,0.547069,0.26343,0.536205,0.70833,0.246864,0.67324,0.413975,0.79012,0.27338,0.95192,0.500013,0,0.052632,0.0625,0.166669,0.363643,0,0.199996,0.300006,0,0,0.142858,0,0,0,0.1,0.285717,0.285717,0,0,1
0.529966,0.7,0.48964,0.80563,0.506407,0.25,0.329604,0.44335,0.434775,0.39506,0.32878,0,0.500013,0,0.052632,0.0625,0.166669,0.272732,0,0.199996,0.400008,0,0,0.142858,0,0,0,0.1,0.285717,0.285717,0,0,1
0.500338,0.96667,0.432199,0.92327,0.476619,0.375,0.412343,0.99453,0.455575,0.12346,0.38419,0.0025,0.500013,0,0.052632,0.0625,0.166669,0.181818,0,0.199996,0.500011,0,0,0.142858,0,0,0,0.1,0.285717,0.285717,0,0,1
0.521496,0.11111,0.451632,0.4578,0.442578,0.83333,0.383617,0.55665,0.45106,0.91358,0.38233,0.95962,0.625016,0,0.052632,0.0625,0.166669,0.181818,0,0.199996,0.500011,0,0,0.142858,0,0,0,0.1,0.142858,0.285717,0,0,1
0.559594,0.96667,0.483833,0.92327,0.412791,0.375,0.421487,0.99453,0.417598,0.12346,0.38061,0.0025,0.625016,0,0.052632,0.0625,0.166669,0.181818,0,0.199996,0.500011,0.142858,0,0.142858,0,0,0,0.1,0,0.285717,0,0,1
0.533348,0.066667,0.447286,0.26343,0.378749,0.70833,0.484858,0.67324,0.441106,0.79012,0.3844,0.95192,0.625016,0,0.052632,0.0625,0.166669,0.090909,0,0.199996,0.500011,0.142858,0,0.285717,0,0,0,0.1,0,0.285717,0,0,1
0.533348,0.11111,0.447286,0.44757,0.378749,0.66667,0.484858,0.5156,0.441106,0.82716,0.3844,0.065,0.625016,0,0.052632,0.0625,0.166669,0.090909,0,0.199996,0.500011,0.142858,0,0.285717,0,0,0,0.1,0,0.285717,0,0,1
0.512189,1,0.427852,1,0.412791,0.66667,0.513584,0.98522,0.445631,0.037037,0.38626,0.0025,0.500013,0,0.052632,0.0625,0.166669,0.090909,0,0.199996,0.500011,0.142858,0,0.285717,0,0,0,0.1,0.142858,0.285717,0,0,1
0.515571,0.41111,0.44526,0.61637,0.429806,0.875,0.486542,0.33224,0.461003,0.53086,0.38648,0.032115,0.500013,0,0.105263,0.0625,0.166669,0.090909,0,0.199996,0.400008,0.142858,0,0.285717,0,0,0,0.1,0.142858,0.285717,0,0,1
0.493564,0.11111,0.423789,0.41688,0.493645,0.875,0.472888,0.4532,0.470946,1,0.38835,0.95577,0.37501,0,0.105263,0.0625,0.166669,0.090909,0,0.199996,0.400008,0.142858,0,0.285717,0,0,0,0.2,0.142858,0.285717,0,0,1
0.471547,0.81111,0.402329,0.95141,0.557474,0.041667,0.459224,0.89765,0.4809,0.037037,0.39022,0.006731,0.250001,0,0.105263,0.0625,0.166669,0.090909,0,0.199996,0.400008,0.142858,0,0.285717,0,0,0,0.300006,0.142858,0.285717,0,0,1
0.519811,0.066667,0.463822,0.26343,0.510671,0.70833,0.430977,0.67324,0.451963,0.79012,0.33481,0.95192,0.37501,0,0.105263,0.0625,0.166669,0.090909,0,0.199996,0.300006,0.142858,0,0.285717,0,0,0,0.300006,0.142858,0.285717,0,0,1
0.471547,0.066667,0.402329,0.26343,0.557474,0.70833,0.459224,0.67324,0.4809,0.79012,0.39022,0.95192,0.250001,0,0.105263,0.0625,0.166669,0.090909,0,0.199996,0.400008,0.142858,0,0.285717,0,0,0,0.300006,0.142858,0.285717,0,0,1
0.474092,0.7,0.411022,0.80563,0.587272,0.25,0.458081,0.44335,0.474568,0.39506,0.39022,0,0.250001,0,0.105263,0.0625,0.166669,0.090909,0,0.399992,0.400008,0.142858,0,0.285717,0,0,0,0.300006,0.142858,0.142858,0,0,1
0.541817,0.92222,0.472515,0.91816,0.570246,0.29167,0.510757,0.98522,0.410363,0,0.33451,0.0025,0.250001,0,0.105263,0,0.166669,0.090909,0,0.6,0.400008,0.142858,0,0.285717,0,0,0,0.300006,0.142858,0.142858,0,0,1
0.473244,0.11111,0.397689,0.44757,0.604287,0.66667,0.471265,0.5156,0.459197,0.82716,0.38977,0.065,0.250001,0,0.105263,0,0.166669,0.090909,0,0.6,0.500011,0.142858,0,0.285717,0,0,0,0.300006,0.142858,0,0,0,1
0.541817,0.45556,0.472515,0.76982,0.570246,1,0.510757,0,0.410363,0.50617,0.33451,0,0.250001,0,0.105263,0,0.166669,0.090909,0,0.6,0.400008,0.142858,0,0.285717,0,0,0,0.300006,0.142858,0.142858,0,0,1
0.56552,0.42222,0.493692,0.63427,0.561738,0.58333,0.530595,0.67707,0.383232,0.45679,0.33259,0.031923,0.250001,0,0.105263,0,0.166669,0.090909,0,0.6,0.400008,0.142858,0,0.142858,0,0,0,0.300006,0.285717,0.142858,0,0,1
0.524041,0.11111,0.467591,0.41688,0.59578,0.875,0.409517,0.4532,0.417598,1,0.33244,0.95577,0.250001,0,0.105263,0,0.166669,0.181818,0,0.399992,0.400008,0.142858,0,0.142858,0,0,0,0.300006,0.285717,0.142858,0,0,1
0.517267,0.41111,0.474552,0.61637,0.59578,0.875,0.462857,0.33224,0.406741,0.53086,0.33234,0.032115,0.250001,0,0.105263,0,0.166669,0.181818,0,0.399992,0.400008,0.142858,0,0.142858,0.142858,0,0,0.2,0.285717,0.142858,0,0,1
0.584993,0.41111,0.540686,0.61637,0.5745,0.875,0.528248,0.33224,0.336205,0.53086,0.27686,0.032115,0.250001,0,0.052632,0,0.166669,0.181818,0,0.6,0.400008,0.142858,0,0.142858,0.142858,0,0,0.2,0.285717,0.142858,0,0,1
0.531662,0.7,0.480064,0.80563,0.659608,0.25,0.473622,0.44335,0.406741,0.39506,0.33209,0,0.250001,0,0.105263,0,0,0.181818,0,0.6,0.400008,0.142858,0,0.142858,0.142858,0,0,0.2,0.285717,0.142858,0,0,1
0.60277,0.066667,0.563606,0.26343,0.655354,0.70833,0.511972,0.67324,0.351576,0.79012,0.27684,0.95192,0.250001,0,0.105263,0,0,0.181818,0,0.8,0.300006,0.142858,0,0.142858,0.142858,0,0,0.2,0.285717,0.142858,0,0,1
0.629016,1,0.603628,1,0.67238,0.66667,0.470061,0.98522,0.332582,0.037037,0.2233,0.0025,0.250001,0,0.105263,0,0,0.181818,0,0.8,0.2,0.142858,0,0.142858,0.142858,0,0,0.300006,0.285717,0.142858,0,0,1
0.610391,1,0.599576,1,0.748981,0.66667,0.415568,0.98522,0.340719,0.037037,0.2233,0.0025,0.125001,0,0.105263,0,0,0.272732,0,0.8,0.2,0.142858,0,0.142858,0.142858,0,0,0.300006,0.285717,0.142858,0,0,1
0.574838,0.066667,0.582745,0.26343,0.821317,0.70833,0.29449,0.67324,0.377804,0.79012,0.22316,0.95192,0.125001,0,0.105263,0,0,0.363643,0,0.8,0.2,0,0,0.142858,0.142858,0,0,0.300006,0.285717,0.142858,0,0,1
0.571445,0.96667,0.561863,0.92327,0.825582,0.375,0.313858,0.99453,0.375085,0.12346,0.27478,0.0025,0.125001,0,0.105263,0,0,0.363643,0,0.8,0.300006,0,0,0,0.142858,0,0,0.300006,0.285717,0.142858,0,0,1
0.59007,0.42222,0.565926,0.63427,0.748981,0.58333,0.368351,0.67707,0.366947,0.45679,0.27478,0.031923,0.250001,0,0.105263,0,0,0.272732,0,0.8,0.300006,0,0,0,0.142858,0,0,0.300006,0.285717,0.142858,0,0,1
0.584993,0.45556,0.574913,0.76982,0.740463,1,0.383546,0,0.345245,0.50617,0.27472,0,0.250001,0,0.105263,0,0,0.272732,0,0.8,0.300006,0,0,0,0.142858,0,0,0.300006,0.142858,0.142858,0,0.166669,1
0.608695,0.32222,0.599576,0.67775,0.710675,0.875,0.411058,0.76628,0.305451,0.38272,0.22095,0.030385,0.250001,0,0.052632,0,0,0.272732,0,0.8,0.300006,0,0,0,0.142858,0,0,0.300006,0.285717,0.142858,0,0.166669,1
0.608695,1,0.599576,1,0.710675,0.66667,0.411058,0.98522,0.305451,0.037037,0.22095,0.0025,0.250001,0,0.052632,0,0,0.272732,0,0.8,0.300006,0,0,0,0.142858,0,0,0.300006,0.285717,0.142858,0,0.166669,1
0.639182,0.11111,0.637572,0.41688,0.625567,0.875,0.480551,0.4532,0.26928,1,0.21948,0.95577,0.250001,0,0.052632,0,0.166669,0.272732,0,0.8,0.300006,0,0,0,0.142858,0,0,0.2,0.285717,0.142858,0,0.166669,1
0.594311,1,0.593475,1,0.689396,0.66667,0.481766,0.98522,0.313588,0.037037,0.2751,0.0025,0.125001,0,0.105263,0,0.166669,0.272732,0,0.8,0.300006,0,0,0,0.142858,0,0,0.2,0.285717,0.142858,0,0.166669,1
0.597692,0.41111,0.610883,0.61637,0.706421,0.875,0.454723,0.33224,0.32897,0.53086,0.27533,0.032115,0.125001,0,0.157898,0,0.166669,0.272732,0,0.8,0.2,0,0,0,0.142858,0,0,0.2,0.285717,0.142858,0,0.166669,1
0.529966,0.45556,0.546198,0.76982,0.719193,1,0.407966,0,0.376901,0.50617,0.27913,0,0.125001,0,0.157898,0,0.166669,0.272732,0,0.6,0.2,0,0,0,0.142858,0.166669,0,0.2,0.285717,0.142858,0,0.166669,1
0.458859,0.45556,0.462656,0.76982,0.723447,1,0.369627,0,0.432066,0.50617,0.33439,0,0.125001,0,0.157898,0,0.166669,0.272732,0,0.399992,0.300006,0,0,0,0.142858,0.166669,0,0.2,0.285717,0.142858,0,0.166669,1
0.507112,0.066667,0.52415,0.26343,0.676634,0.70833,0.34137,0.67324,0.403119,0.79012,0.27899,0.95192,0.250001,0,0.157898,0,0.166669,0.272732,0,0.399992,0.2,0,0,0,0.142858,0.166669,0,0.2,0.285717,0.142858,0,0.166669,1
0.43346,0.7,0.419443,0.80563,0.736209,0.25,0.292336,0.44335,0.444729,0.39506,0.33704,0,0.250001,0,0.157898,0,0.166669,0.272732,0,0.399992,0.2,0,0,0,0.142858,0.166669,0.142858,0.2,0.285717,0,0,0.166669,1
0.432612,0.35556,0.417405,0.71356,0.765996,0.5,0.249956,0.80077,0.450146,0.16049,0.33705,0.030962,0.250001,0,0.157898,0,0.166669,0.272732,0,0.399992,0.2,0,0,0,0.142858,0.166669,0.142858,0.300006,0.142858,0,0,0.166669,1
0.406366,0.42222,0.378832,0.63427,0.744727,0.58333,0.324287,0.67707,0.463712,0.45679,0.341,0.031923,0.250001,0,0.157898,0,0.166669,0.181818,0,0.399992,0.2,0,0,0,0.142858,0.333338,0.142858,0.300006,0.142858,0,0,0.166669,1
0.458011,0.41111,0.415379,0.61637,0.723447,0.875,0.351197,0.33224,0.438397,0.53086,0.33938,0.032115,0.250001,0,0.157898,0,0.166669,0.181818,0,0.6,0.2,0,0,0,0,0.333338,0.142858,0.300006,0.142858,0,0,0.166669,1
0.413139,0.81111,0.371871,0.95141,0.744727,0.041667,0.270937,0.89765,0.474568,0.037037,0.3411,0.006731,0.250001,0,0.157898,0,0.166669,0.181818,0,0.399992,0.2,0,0,0,0,0.333338,0.142858,0.400008,0.142858,0,0,0.166669,1
0.480865,0.11111,0.438005,0.41688,0.723447,0.875,0.336329,0.4532,0.404032,1,0.28562,0.95577,0.250001,0,0.105263,0,0.166669,0.181818,0,0.6,0.2,0,0,0,0,0.333338,0.142858,0.400008,0.142858,0,0,0.166669,1
0.42922,0.11111,0.401458,0.41688,0.744727,0.875,0.309419,0.4532,0.429347,1,0.28725,0.95577,0.250001,0,0.105263,0,0.166669,0.181818,0,0.399992,0.2,0,0,0,0.142858,0.333338,0.142858,0.400008,0.142858,0,0,0.166669,1
0.42922,0.11111,0.401458,0.42967,0.744727,0.79167,0.309419,0.60482,0.429347,0.69136,0.28725,0.067885,0.250001,0,0.105263,0,0.166669,0.181818,0,0.399992,0.2,0,0,0,0.142858,0.333338,0.142858,0.400008,0.142858,0,0,0.166669,1
0.402974,0.066667,0.36491,0.26343,0.710675,0.70833,0.37279,0.67324,0.452866,0.79012,0.29103,0.95192,0.250001,0,0.105263,0,0.166669,0.090909,0,0.399992,0.2,0,0,0.142858,0.142858,0.333338,0.142858,0.400008,0.142858,0,0,0.166669,1
0.40044,0.7,0.349529,0.80563,0.668126,0.25,0.455999,0.44335,0.449243,0.39506,0.29289,0,0.250001,0,0.105263,0,0.166669,0,0,0.399992,0.2,0,0,0.142858,0.142858,0.333338,0.142858,0.400008,0.285717,0,0,0.166669,1
0.427524,0,0.391588,0,0.655354,0.95833,0.456468,0.59551,0.424832,0.69136,0.23934,1,0.250001,0,0.105263,0,0.166669,0,0,0.399992,0.1,0,0,0.142858,0.142858,0.333338,0.142858,0.400008,0.428584,0,0,0.166669,1
0.450389,0.41111,0.413636,0.61637,0.697914,0.875,0.523064,0.33224,0.398604,0.53086,0.23949,0.032115,0.125001,0,0.105263,0,0.166669,0,0,0.6,0.1,0,0,0.142858,0.142858,0.333338,0.142858,0.400008,0.428584,0,0,0.166669,1
0.49949,0.11111,0.44612,0.42967,0.714929,0.79167,0.545739,0.60482,0.389564,0.69136,0.23783,0.067885,0.125001,0,0.105263,0,0.166669,0,0,0.8,0.1,0,0,0.142858,0.142858,0.333338,0.142858,0.400008,0.428584,0,0,0,1
0.502034,1,0.461502,1,0.757489,0.66667,0.46252,0.98522,0.393175,0.037037,0.23597,0.0025,0.125001,0,0.105263,0,0.166669,0.090909,0,0.8,0.1,0,0,0.142858,0.142858,0.333338,0.142858,0.400008,0.285717,0,0,0,1
0.544362,0.41111,0.496306,0.61637,0.706421,0.875,0.543922,0.33224,0.363336,0.53086,0.23425,0.032115,0.125001,0,0.105263,0,0.166669,0.090909,0,0.8,0.1,0,0,0.142858,0.142858,0.333338,0.142858,0.300006,0.285717,0.142858,0,0,1
0.517267,1,0.475707,1,0.804302,0.66667,0.4336,0.98522,0.397701,0.037037,0.23386,0.0025,0.125001,0,0.105263,0,0,0.181818,0,0.8,0.1,0,0,0.142858,0.142858,0.333338,0.142858,0.300006,0.285717,0.142858,0,0,1
0.540132,0.32222,0.498332,0.67775,0.804302,0.875,0.418731,0.76628,0.363336,0.38272,0.1801,0.030385,0.125001,0,0.052632,0,0,0.181818,0,0.8,0.1,0,0,0.142858,0.142858,0.333338,0.142858,0.400008,0.285717,0.142858,0,0,1
0.540132,0.41111,0.501818,0.61637,0.783022,0.875,0.426405,0.33224,0.350673,0.53086,0.12826,0.032115,0.125001,0,0,0,0,0.181818,0,0.8,0.1,0,0,0.285717,0.142858,0.333338,0.142858,0.400008,0.285717,0.142858,0,0,1
0.566368,0.11111,0.540403,0.44757,0.804302,0.66667,0.352064,0.5156,0.337108,0.82716,0.12431,0.065,0.125001,0,0,0,0,0.272732,0,0.8,0.1,0,0,0.285717,0.142858,0.166669,0.142858,0.400008,0.285717,0.142858,0,0,1
0.566368,0.42222,0.540403,0.63427,0.804302,0.58333,0.352064,0.67707,0.337108,0.45679,0.12431,0.031923,0.125001,0,0,0,0,0.272732,0,0.8,0.1,0,0,0.285717,0.142858,0.166669,0.142858,0.400008,0.285717,0.142858,0,0,1
0.574838,0.42222,0.556928,0.63427,0.783022,0.58333,0.407904,0.67707,0.31088,0.45679,0.1247,0.031923,0,0,0,0,0.166669,0.272732,0,0.8,0.1,0,0,0.285717,0.142858,0.166669,0.142858,0.400008,0.285717,0.142858,0,0,1
0.60701,1,0.628868,1,0.744727,0.66667,0.417925,0.98522,0.293692,0.037037,0.068353,0.0025,0,0,0,0,0.166669,0.272732,0,0.8,0.1,0,0,0.285717,0.142858,0.166669,0,0.400008,0.428584,0.142858,0,0,1
0.584145,1,0.609717,1,0.723447,0.66667,0.440457,0.98522,0.315405,0.037037,0.070267,0.0025,0,0,0,0,0.166669,0.272732,0,0.8,0.1,0,0,0.428584,0.142858,0.166669,0,0.300006,0.428584,0.142858,0,0,1
0.610391,0.45556,0.648302,0.76982,0.744727,1,0.366126,0,0.301839,0.50617,0.066316,0,0,0,0,0,0.166669,0.363643,0,0.8,0.1,0,0,0.428584,0.142858,0,0,0.300006,0.428584,0.142858,0,0,1
0.56552,0.96667,0.604794,0.92327,0.765996,0.375,0.285877,0.99453,0.338011,0.12346,0.06804,0.0025,0,0,0,0,0.166669,0.363643,0,0.6,0.1,0,0,0.428584,0.142858,0,0,0.400008,0.428584,0.142858,0,0,1
0.604466,0.45556,0.639021,0.76982,0.706421,1,0.366126,0,0.29912,0.50617,0.066316,0,0,0,0,0,0.166669,0.363643,0,0.6,0.1,0.142858,0,0.428584,0.142858,0,0,0.300006,0.428584,0.142858,0,0,1
